,Aracade_Game,Adventure_Game,Game,Proficiency
6195,NO,YES,GAME_3,LEVEL_2
6196,YES,YES,GAME_2,LEVEL_2
6197,NO,YES,GAME_3,LEVEL_2
6198,NO,YES,GAME_3,LEVEL_2
6199,NO,YES,GAME_3,LEVEL_2
6200,NO,YES,GAME_3,LEVEL_2
6201,NO,YES,GAME_1,LEVEL_4
6202,NO,YES,GAME_1,LEVEL_4
6203,NO,YES,GAME_3,LEVEL_2
6204,YES,YES,GAME_1,LEVEL_2
6205,NO,YES,GAME_1,LEVEL_4
6206,NO,YES,GAME_3,LEVEL_2
6207,YES,YES,GAME_3,LEVEL_2
6208,NO,YES,GAME_1,LEVEL_4
6209,NO,YES,GAME_1,LEVEL_4
6210,NO,YES,GAME_3,LEVEL_2
6211,NO,YES,GAME_3,LEVEL_2
6212,NO,YES,GAME_3,LEVEL_2
6213,NO,YES,GAME_1,LEVEL_4
6214,NO,YES,GAME_1,LEVEL_4
6215,NO,YES,GAME_1,LEVEL_4
6216,YES,YES,GAME_4,LEVEL_2
6217,NO,YES,GAME_1,LEVEL_4
6218,NO,YES,GAME_1,LEVEL_4
6219,YES,YES,GAME_1,LEVEL_2
6220,YES,YES,GAME_1,LEVEL_2
6221,YES,YES,GAME_1,LEVEL_2
6222,NO,YES,GAME_1,LEVEL_4
6223,NO,YES,GAME_1,LEVEL_4
6224,NO,YES,GAME_1,LEVEL_4
6225,NO,YES,GAME_1,LEVEL_4
6226,NO,YES,GAME_3,LEVEL_2
6227,NO,YES,GAME_1,LEVEL_4
6228,NO,YES,GAME_2,LEVEL_2
6229,NO,YES,GAME_1,LEVEL_4
6230,NO,YES,GAME_3,LEVEL_2
6231,NO,YES,GAME_2,LEVEL_2
6232,YES,YES,GAME_1,LEVEL_2
6233,NO,YES,GAME_3,LEVEL_2
6234,YES,YES,GAME_1,LEVEL_2
6235,NO,YES,GAME_3,LEVEL_2
6236,NO,YES,GAME_3,LEVEL_2
6237,NO,YES,GAME_4,LEVEL_3
6238,NO,YES,GAME_3,LEVEL_2
6239,YES,YES,GAME_2,LEVEL_2
6240,NO,YES,GAME_1,LEVEL_4
6241,NO,YES,GAME_1,LEVEL_4
6242,NO,YES,GAME_3,LEVEL_2
6243,NO,YES,GAME_3,LEVEL_2
6244,NO,YES,GAME_3,LEVEL_2
6245,NO,YES,GAME_1,LEVEL_4
6246,YES,YES,GAME_3,LEVEL_2
6247,NO,YES,GAME_3,LEVEL_2
6248,NO,YES,GAME_2,LEVEL_2
6249,NO,YES,GAME_1,LEVEL_4
6250,NO,YES,GAME_4,LEVEL_3
6251,NO,YES,GAME_1,LEVEL_4
6252,NO,YES,GAME_1,LEVEL_4
6253,NO,YES,GAME_2,LEVEL_2
6254,NO,YES,GAME_1,LEVEL_4
6255,NO,YES,GAME_3,LEVEL_2
6256,NO,YES,GAME_2,LEVEL_2
6257,YES,YES,GAME_2,LEVEL_2
6258,NO,YES,GAME_2,LEVEL_2
6259,NO,YES,GAME_3,LEVEL_2
6260,NO,YES,GAME_3,LEVEL_2
6261,YES,YES,GAME_2,LEVEL_2
6262,NO,YES,GAME_2,LEVEL_2
6263,NO,YES,GAME_2,LEVEL_2
6264,NO,YES,GAME_2,LEVEL_2
6265,NO,YES,GAME_4,LEVEL_3
6266,NO,YES,GAME_1,LEVEL_4
6267,NO,YES,GAME_2,LEVEL_2
6268,NO,YES,GAME_1,LEVEL_4
6269,YES,YES,GAME_1,LEVEL_2
6270,NO,YES,GAME_3,LEVEL_2
6271,NO,YES,GAME_1,LEVEL_4
6272,NO,YES,GAME_1,LEVEL_4
6273,NO,YES,GAME_1,LEVEL_4
6274,NO,NO,GAME_1,LEVEL_4
6275,NO,YES,GAME_2,LEVEL_2
6276,YES,YES,GAME_1,LEVEL_2
6277,NO,YES,GAME_1,LEVEL_4
6278,NO,YES,GAME_4,LEVEL_3
6279,NO,YES,GAME_1,LEVEL_4
6280,NO,YES,GAME_1,LEVEL_4
6281,NO,YES,GAME_1,LEVEL_4
6282,NO,YES,GAME_4,LEVEL_3
6283,NO,YES,GAME_1,LEVEL_4
6284,NO,YES,GAME_1,LEVEL_4
6285,NO,YES,GAME_1,LEVEL_4
6286,NO,YES,GAME_1,LEVEL_4
6287,NO,YES,GAME_1,LEVEL_4
6288,NO,YES,GAME_1,LEVEL_4
6289,NO,YES,GAME_1,LEVEL_4
6290,NO,YES,GAME_3,LEVEL_2
6291,NO,YES,GAME_1,LEVEL_4
6292,NO,YES,GAME_1,LEVEL_4
6293,NO,YES,GAME_1,LEVEL_4
6294,NO,YES,GAME_2,LEVEL_2
6295,YES,YES,GAME_2,LEVEL_2
6296,YES,YES,GAME_3,LEVEL_2
6297,NO,YES,GAME_1,LEVEL_4
6298,YES,YES,GAME_1,LEVEL_2
6299,YES,YES,GAME_3,LEVEL_2
6300,NO,YES,GAME_1,LEVEL_4
6301,NO,YES,GAME_1,LEVEL_4
6302,NO,YES,GAME_1,LEVEL_4
6303,NO,YES,GAME_1,LEVEL_4
6304,NO,YES,GAME_1,LEVEL_4
6305,YES,YES,GAME_1,LEVEL_2
6306,YES,YES,GAME_1,LEVEL_2
6307,NO,YES,GAME_3,LEVEL_2
6308,NO,YES,GAME_1,LEVEL_4
6309,NO,YES,GAME_3,LEVEL_2
6310,NO,YES,GAME_3,LEVEL_2
6311,NO,YES,GAME_1,LEVEL_4
6312,NO,YES,GAME_3,LEVEL_2
6313,NO,YES,GAME_2,LEVEL_2
6314,YES,YES,GAME_1,LEVEL_2
6315,NO,YES,GAME_2,LEVEL_2
6316,NO,NO,GAME_1,LEVEL_4
6317,NO,YES,GAME_2,LEVEL_2
6318,YES,YES,GAME_1,LEVEL_2
6319,NO,YES,GAME_3,LEVEL_2
6320,NO,YES,GAME_2,LEVEL_2
6321,NO,YES,GAME_1,LEVEL_4
6322,NO,YES,GAME_1,LEVEL_4
6323,NO,YES,GAME_2,LEVEL_2
6324,NO,NO,GAME_1,LEVEL_4
6325,NO,YES,GAME_3,LEVEL_2
6326,NO,YES,GAME_3,LEVEL_2
6327,NO,YES,GAME_3,LEVEL_2
6328,NO,YES,GAME_1,LEVEL_4
6329,NO,YES,GAME_3,LEVEL_2
6330,NO,YES,GAME_1,LEVEL_4
6331,NO,YES,GAME_1,LEVEL_4
6332,NO,NO,GAME_2,LEVEL_2
6333,NO,YES,GAME_2,LEVEL_2
6334,NO,YES,GAME_1,LEVEL_4
6335,NO,NO,GAME_3,LEVEL_2
6336,NO,YES,GAME_4,LEVEL_3
6337,NO,YES,GAME_1,LEVEL_4
6338,NO,YES,GAME_2,LEVEL_2
6339,NO,YES,GAME_4,LEVEL_3
6340,NO,YES,GAME_3,LEVEL_2
6341,NO,YES,GAME_1,LEVEL_4
6342,NO,YES,GAME_2,LEVEL_2
6343,NO,YES,GAME_1,LEVEL_4
6344,YES,YES,GAME_1,LEVEL_2
6345,NO,YES,GAME_3,LEVEL_2
6346,NO,YES,GAME_2,LEVEL_2
6347,NO,YES,GAME_1,LEVEL_4
6348,NO,YES,GAME_3,LEVEL_2
6349,NO,YES,GAME_2,LEVEL_2
6350,NO,NO,GAME_1,LEVEL_4
6351,NO,YES,GAME_2,LEVEL_2
6352,NO,YES,GAME_1,LEVEL_4
6353,NO,YES,GAME_3,LEVEL_2
6354,NO,YES,GAME_3,LEVEL_2
6355,NO,YES,GAME_1,LEVEL_4
6356,NO,YES,GAME_4,LEVEL_3
6357,NO,YES,GAME_1,LEVEL_4
6358,NO,YES,GAME_3,LEVEL_2
6359,NO,YES,GAME_1,LEVEL_4
6360,NO,YES,GAME_2,LEVEL_2
6361,NO,YES,GAME_1,LEVEL_4
6362,NO,YES,GAME_1,LEVEL_4
6363,NO,YES,GAME_1,LEVEL_4
6364,YES,NO,GAME_1,LEVEL_2
6365,NO,YES,GAME_1,LEVEL_4
6366,NO,NO,GAME_1,LEVEL_4
6367,NO,YES,GAME_3,LEVEL_2
6368,NO,NO,GAME_1,LEVEL_4
6369,YES,YES,GAME_2,LEVEL_2
6370,NO,YES,GAME_1,LEVEL_4
6371,NO,YES,GAME_3,LEVEL_2
6372,NO,YES,GAME_1,LEVEL_4
6373,NO,YES,GAME_4,LEVEL_3
6374,NO,YES,GAME_2,LEVEL_2
6375,NO,YES,GAME_3,LEVEL_2
6376,NO,YES,GAME_3,LEVEL_2
6377,YES,NO,GAME_3,LEVEL_2
6378,NO,YES,GAME_1,LEVEL_4
6379,NO,YES,GAME_2,LEVEL_2
6380,NO,YES,GAME_2,LEVEL_2
6381,NO,YES,GAME_3,LEVEL_2
6382,YES,YES,GAME_4,LEVEL_2
6383,NO,YES,GAME_3,LEVEL_2
6384,NO,YES,GAME_3,LEVEL_2
6385,NO,YES,GAME_2,LEVEL_2
6386,NO,YES,GAME_1,LEVEL_4
6387,NO,YES,GAME_1,LEVEL_4
6388,NO,YES,GAME_1,LEVEL_4
6389,NO,YES,GAME_1,LEVEL_4
6390,YES,YES,GAME_1,LEVEL_2
6391,NO,YES,GAME_3,LEVEL_2
6392,NO,YES,GAME_1,LEVEL_4
6393,NO,YES,GAME_3,LEVEL_2
6394,NO,YES,GAME_3,LEVEL_2
6395,NO,YES,GAME_1,LEVEL_4
6396,NO,YES,GAME_3,LEVEL_2
6397,NO,YES,GAME_1,LEVEL_4
6398,NO,YES,GAME_3,LEVEL_2
6399,NO,YES,GAME_2,LEVEL_2
6400,NO,YES,GAME_1,LEVEL_4
6401,NO,YES,GAME_1,LEVEL_4
6402,NO,YES,GAME_2,LEVEL_2
6403,NO,YES,GAME_1,LEVEL_4
6404,NO,YES,GAME_1,LEVEL_4
6405,NO,YES,GAME_1,LEVEL_4
6406,NO,YES,GAME_2,LEVEL_2
6407,NO,YES,GAME_1,LEVEL_4
6408,NO,YES,GAME_1,LEVEL_4
6409,NO,YES,GAME_1,LEVEL_4
6410,NO,YES,GAME_1,LEVEL_4
6411,NO,YES,GAME_1,LEVEL_4
6412,NO,YES,GAME_1,LEVEL_4
6413,NO,YES,GAME_3,LEVEL_2
6414,NO,YES,GAME_1,LEVEL_4
6415,NO,YES,GAME_1,LEVEL_4
6416,NO,NO,GAME_1,LEVEL_4
6417,NO,YES,GAME_3,LEVEL_2
6418,NO,YES,GAME_3,LEVEL_2
6419,NO,YES,GAME_2,LEVEL_2
6420,NO,YES,GAME_1,LEVEL_4
6421,NO,YES,GAME_2,LEVEL_2
6422,NO,YES,GAME_1,LEVEL_4
6423,NO,NO,GAME_1,LEVEL_4
6424,NO,YES,GAME_1,LEVEL_4
6425,NO,YES,GAME_2,LEVEL_2
6426,NO,YES,GAME_1,LEVEL_4
6427,NO,YES,GAME_2,LEVEL_2
6428,NO,YES,GAME_2,LEVEL_2
6429,NO,YES,GAME_1,LEVEL_4
6430,NO,YES,GAME_1,LEVEL_4
6431,NO,YES,GAME_1,LEVEL_4
6432,NO,NO,GAME_1,LEVEL_4
6433,NO,YES,GAME_2,LEVEL_2
6434,NO,YES,GAME_2,LEVEL_2
6435,NO,NO,GAME_3,LEVEL_2
6436,NO,YES,GAME_2,LEVEL_2
6437,NO,YES,GAME_1,LEVEL_4
6438,NO,YES,GAME_1,LEVEL_4
6439,NO,YES,GAME_2,LEVEL_2
6440,NO,YES,GAME_2,LEVEL_2
6441,NO,YES,GAME_2,LEVEL_2
6442,NO,YES,GAME_2,LEVEL_2
6443,NO,YES,GAME_1,LEVEL_4
6444,NO,YES,GAME_2,LEVEL_2
6445,NO,YES,GAME_2,LEVEL_2
6446,NO,YES,GAME_1,LEVEL_4
6447,NO,YES,GAME_1,LEVEL_4
6448,NO,YES,GAME_1,LEVEL_4
6449,NO,YES,GAME_1,LEVEL_4
6450,NO,YES,GAME_1,LEVEL_4
6451,NO,YES,GAME_1,LEVEL_4
6452,NO,YES,GAME_1,LEVEL_4
6453,NO,YES,GAME_1,LEVEL_4
6454,NO,YES,GAME_1,LEVEL_4
6455,NO,YES,GAME_1,LEVEL_4
6456,NO,YES,GAME_1,LEVEL_4
6457,NO,YES,GAME_1,LEVEL_4
6458,NO,YES,GAME_3,LEVEL_2
6459,NO,YES,GAME_1,LEVEL_4
6460,NO,YES,GAME_1,LEVEL_4
6461,NO,YES,GAME_1,LEVEL_4
6462,NO,YES,GAME_1,LEVEL_4
6463,NO,YES,GAME_3,LEVEL_2
6464,NO,YES,GAME_1,LEVEL_4
6465,NO,YES,GAME_3,LEVEL_2
6466,NO,YES,GAME_1,LEVEL_4
6467,NO,YES,GAME_2,LEVEL_2
6468,NO,YES,GAME_2,LEVEL_2
6469,NO,YES,GAME_3,LEVEL_2
6470,NO,YES,GAME_2,LEVEL_2
6471,NO,YES,GAME_1,LEVEL_4
6472,YES,YES,GAME_2,LEVEL_2
6473,NO,YES,GAME_3,LEVEL_2
6474,NO,YES,GAME_1,LEVEL_4
6475,NO,YES,GAME_3,LEVEL_2
6476,NO,NO,GAME_1,LEVEL_4
6477,NO,YES,GAME_1,LEVEL_4
6478,YES,YES,GAME_2,LEVEL_2
6479,NO,YES,GAME_1,LEVEL_4
6480,NO,YES,GAME_1,LEVEL_4
6481,NO,YES,GAME_1,LEVEL_4
6482,NO,YES,GAME_1,LEVEL_4
6483,NO,YES,GAME_3,LEVEL_2
6484,NO,YES,GAME_2,LEVEL_2
6485,NO,YES,GAME_3,LEVEL_2
6486,NO,YES,GAME_1,LEVEL_4
6487,NO,YES,GAME_1,LEVEL_4
6488,YES,YES,GAME_1,LEVEL_2
6489,NO,YES,GAME_1,LEVEL_4
6490,YES,YES,GAME_2,LEVEL_2
6491,NO,YES,GAME_4,LEVEL_3
6492,NO,YES,GAME_1,LEVEL_4
6493,NO,YES,GAME_1,LEVEL_4
6494,NO,YES,GAME_1,LEVEL_4
6495,NO,YES,GAME_1,LEVEL_4
6496,NO,NO,GAME_1,LEVEL_4
6497,YES,NO,GAME_3,LEVEL_2
6498,NO,NO,GAME_1,LEVEL_4
6499,YES,YES,GAME_1,LEVEL_2
6500,NO,YES,GAME_3,LEVEL_2
6501,NO,YES,GAME_3,LEVEL_2
6502,NO,YES,GAME_2,LEVEL_2
6503,NO,YES,GAME_3,LEVEL_2
6504,NO,YES,GAME_3,LEVEL_2
6505,NO,YES,GAME_3,LEVEL_2
6506,NO,YES,GAME_1,LEVEL_4
6507,NO,YES,GAME_1,LEVEL_4
6508,NO,YES,GAME_1,LEVEL_4
6509,NO,YES,GAME_4,LEVEL_3
6510,NO,YES,GAME_1,LEVEL_4
6511,NO,YES,GAME_4,LEVEL_3
6512,NO,YES,GAME_1,LEVEL_4
6513,NO,YES,GAME_1,LEVEL_4
6514,YES,YES,GAME_3,LEVEL_2
6515,NO,YES,GAME_1,LEVEL_4
6516,NO,YES,GAME_1,LEVEL_4
6517,NO,YES,GAME_2,LEVEL_2
6518,YES,YES,GAME_1,LEVEL_2
6519,NO,YES,GAME_2,LEVEL_2
6520,NO,YES,GAME_1,LEVEL_4
6521,NO,YES,GAME_2,LEVEL_2
6522,NO,YES,GAME_2,LEVEL_2
6523,NO,YES,GAME_2,LEVEL_2
6524,NO,YES,GAME_2,LEVEL_2
6525,NO,YES,GAME_1,LEVEL_4
6526,NO,YES,GAME_1,LEVEL_4
6527,NO,YES,GAME_1,LEVEL_4
6528,NO,YES,GAME_3,LEVEL_2
6529,NO,YES,GAME_1,LEVEL_4
6530,NO,YES,GAME_1,LEVEL_4
6531,NO,YES,GAME_3,LEVEL_2
6532,NO,YES,GAME_1,LEVEL_4
6533,NO,YES,GAME_1,LEVEL_4
6534,YES,YES,GAME_1,LEVEL_2
6535,NO,YES,GAME_1,LEVEL_4
6536,NO,YES,GAME_2,LEVEL_2
6537,NO,YES,GAME_1,LEVEL_4
6538,NO,YES,GAME_1,LEVEL_4
6539,NO,YES,GAME_1,LEVEL_4
6540,NO,YES,GAME_3,LEVEL_2
6541,NO,YES,GAME_2,LEVEL_2
6542,NO,YES,GAME_1,LEVEL_4
6543,NO,YES,GAME_1,LEVEL_4
6544,NO,YES,GAME_4,LEVEL_3
6545,NO,YES,GAME_4,LEVEL_3
6546,NO,YES,GAME_3,LEVEL_2
6547,NO,YES,GAME_2,LEVEL_2
6548,NO,YES,GAME_2,LEVEL_2
6549,YES,YES,GAME_1,LEVEL_2
6550,YES,YES,GAME_1,LEVEL_2
6551,NO,YES,GAME_1,LEVEL_4
6552,YES,YES,GAME_3,LEVEL_2
6553,NO,YES,GAME_1,LEVEL_4
6554,NO,YES,GAME_2,LEVEL_2
6555,NO,YES,GAME_1,LEVEL_4
6556,NO,YES,GAME_1,LEVEL_4
6557,NO,YES,GAME_1,LEVEL_4
6558,NO,YES,GAME_3,LEVEL_2
6559,YES,YES,GAME_1,LEVEL_2
6560,NO,YES,GAME_1,LEVEL_4
6561,NO,YES,GAME_1,LEVEL_4
6562,NO,YES,GAME_1,LEVEL_4
6563,NO,YES,GAME_1,LEVEL_4
6564,NO,YES,GAME_1,LEVEL_4
6565,NO,YES,GAME_1,LEVEL_4
6566,NO,YES,GAME_1,LEVEL_4
6567,NO,YES,GAME_1,LEVEL_4
6568,NO,YES,GAME_1,LEVEL_4
6569,NO,YES,GAME_1,LEVEL_4
6570,NO,YES,GAME_1,LEVEL_4
6571,NO,YES,GAME_1,LEVEL_4
6572,NO,YES,GAME_1,LEVEL_4
6573,NO,NO,GAME_1,LEVEL_4
6574,NO,YES,GAME_3,LEVEL_2
6575,NO,YES,GAME_1,LEVEL_4
6576,NO,YES,GAME_2,LEVEL_2
6577,NO,YES,GAME_3,LEVEL_2
6578,NO,YES,GAME_1,LEVEL_4
6579,NO,YES,GAME_1,LEVEL_4
6580,NO,YES,GAME_1,LEVEL_4
6581,NO,NO,GAME_1,LEVEL_4
6582,NO,YES,GAME_3,LEVEL_2
6583,NO,YES,GAME_1,LEVEL_4
6584,NO,YES,GAME_1,LEVEL_4
6585,NO,YES,GAME_1,LEVEL_4
6586,NO,YES,GAME_3,LEVEL_2
6587,NO,YES,GAME_3,LEVEL_2
6588,NO,NO,GAME_1,LEVEL_4
6589,NO,YES,GAME_2,LEVEL_2
6590,NO,YES,GAME_2,LEVEL_2
6591,NO,YES,GAME_1,LEVEL_4
6592,NO,YES,GAME_1,LEVEL_4
6593,NO,YES,GAME_2,LEVEL_2
6594,NO,YES,GAME_3,LEVEL_2
6595,NO,YES,GAME_1,LEVEL_4
6596,NO,YES,GAME_1,LEVEL_4
6597,NO,YES,GAME_2,LEVEL_2
6598,NO,YES,GAME_2,LEVEL_2
6599,NO,YES,GAME_1,LEVEL_4
6600,NO,YES,GAME_3,LEVEL_2
6601,NO,YES,GAME_1,LEVEL_4
6602,NO,YES,GAME_1,LEVEL_4
6603,NO,YES,GAME_3,LEVEL_2
6604,NO,YES,GAME_1,LEVEL_4
6605,NO,YES,GAME_1,LEVEL_4
6606,NO,YES,GAME_1,LEVEL_4
6607,NO,YES,GAME_1,LEVEL_4
6608,NO,YES,GAME_1,LEVEL_4
6609,NO,YES,GAME_1,LEVEL_4
6610,NO,YES,GAME_1,LEVEL_4
6611,YES,YES,GAME_2,LEVEL_2
6612,NO,YES,GAME_1,LEVEL_4
6613,YES,YES,GAME_1,LEVEL_2
6614,NO,YES,GAME_2,LEVEL_2
6615,YES,YES,GAME_1,LEVEL_2
6616,YES,YES,GAME_1,LEVEL_2
6617,NO,YES,GAME_1,LEVEL_4
6618,NO,YES,GAME_1,LEVEL_4
6619,NO,YES,GAME_1,LEVEL_4
6620,NO,YES,GAME_1,LEVEL_4
6621,NO,YES,GAME_1,LEVEL_4
6622,YES,YES,GAME_1,LEVEL_2
6623,YES,YES,GAME_1,LEVEL_2
6624,NO,YES,GAME_1,LEVEL_4
6625,NO,YES,GAME_1,LEVEL_4
6626,NO,YES,GAME_1,LEVEL_4
6627,NO,YES,GAME_1,LEVEL_4
6628,NO,YES,GAME_1,LEVEL_4
6629,NO,YES,GAME_1,LEVEL_4
6630,NO,YES,GAME_2,LEVEL_2
6631,NO,YES,GAME_1,LEVEL_4
6632,NO,YES,GAME_1,LEVEL_4
6633,NO,YES,GAME_1,LEVEL_4
6634,NO,YES,GAME_1,LEVEL_4
6635,NO,YES,GAME_1,LEVEL_4
6636,NO,YES,GAME_1,LEVEL_4
6637,NO,YES,GAME_1,LEVEL_4
6638,NO,YES,GAME_2,LEVEL_2
6639,YES,YES,GAME_1,LEVEL_2
6640,NO,YES,GAME_1,LEVEL_4
6641,NO,YES,GAME_1,LEVEL_4
6642,NO,YES,GAME_1,LEVEL_4
6643,NO,YES,GAME_1,LEVEL_4
6644,NO,YES,GAME_3,LEVEL_2
6645,NO,YES,GAME_1,LEVEL_4
6646,NO,YES,GAME_4,LEVEL_3
6647,NO,YES,GAME_1,LEVEL_4
6648,YES,YES,GAME_2,LEVEL_2
6649,NO,YES,GAME_1,LEVEL_4
6650,YES,YES,GAME_2,LEVEL_2
6651,NO,YES,GAME_1,LEVEL_4
6652,NO,YES,GAME_1,LEVEL_4
6653,NO,YES,GAME_3,LEVEL_2
6654,NO,YES,GAME_1,LEVEL_4
6655,NO,YES,GAME_4,LEVEL_3
6656,NO,YES,GAME_1,LEVEL_4
6657,YES,YES,GAME_3,LEVEL_2
6658,NO,NO,GAME_3,LEVEL_2
6659,NO,YES,GAME_3,LEVEL_2
6660,YES,YES,GAME_1,LEVEL_2
6661,YES,YES,GAME_3,LEVEL_2
6662,YES,YES,GAME_3,LEVEL_2
6663,NO,YES,GAME_1,LEVEL_4
6664,YES,YES,GAME_3,LEVEL_2
6665,YES,YES,GAME_3,LEVEL_2
6666,NO,YES,GAME_3,LEVEL_2
6667,NO,YES,GAME_1,LEVEL_4
6668,NO,YES,GAME_1,LEVEL_4
6669,NO,YES,GAME_3,LEVEL_2
6670,NO,YES,GAME_1,LEVEL_4
6671,NO,YES,GAME_1,LEVEL_4
6672,NO,YES,GAME_3,LEVEL_2
6673,NO,YES,GAME_2,LEVEL_2
6674,NO,YES,GAME_1,LEVEL_4
6675,NO,YES,GAME_2,LEVEL_2
6676,NO,YES,GAME_1,LEVEL_4
6677,YES,YES,GAME_1,LEVEL_2
6678,NO,YES,GAME_3,LEVEL_2
6679,NO,YES,GAME_1,LEVEL_4
6680,NO,YES,GAME_1,LEVEL_4
6681,NO,YES,GAME_1,LEVEL_4
6682,NO,YES,GAME_2,LEVEL_2
6683,NO,YES,GAME_2,LEVEL_2
6684,NO,YES,GAME_2,LEVEL_2
6685,NO,YES,GAME_3,LEVEL_2
6686,YES,YES,GAME_2,LEVEL_2
6687,NO,YES,GAME_1,LEVEL_4
6688,NO,YES,GAME_3,LEVEL_2
6689,NO,YES,GAME_2,LEVEL_2
6690,NO,YES,GAME_2,LEVEL_2
6691,NO,YES,GAME_1,LEVEL_4
6692,NO,YES,GAME_3,LEVEL_2
6693,NO,NO,GAME_1,LEVEL_4
6694,NO,YES,GAME_1,LEVEL_4
6695,NO,YES,GAME_3,LEVEL_2
6696,NO,YES,GAME_1,LEVEL_4
6697,NO,YES,GAME_1,LEVEL_4
6698,YES,YES,GAME_1,LEVEL_2
6699,NO,YES,GAME_1,LEVEL_4
6700,YES,YES,GAME_1,LEVEL_2
6701,NO,NO,GAME_2,LEVEL_2
6702,NO,YES,GAME_3,LEVEL_2
6703,NO,YES,GAME_4,LEVEL_3
6704,NO,YES,GAME_1,LEVEL_4
6705,NO,YES,GAME_2,LEVEL_2
6706,NO,NO,GAME_1,LEVEL_4
6707,NO,YES,GAME_3,LEVEL_2
6708,NO,YES,GAME_1,LEVEL_4
6709,NO,YES,GAME_1,LEVEL_4
6710,NO,YES,GAME_1,LEVEL_4
6711,NO,YES,GAME_1,LEVEL_4
6712,NO,YES,GAME_2,LEVEL_2
6713,YES,YES,GAME_1,LEVEL_2
6714,NO,YES,GAME_2,LEVEL_2
6715,NO,YES,GAME_3,LEVEL_2
6716,NO,YES,GAME_1,LEVEL_4
6717,NO,YES,GAME_1,LEVEL_4
6718,NO,YES,GAME_1,LEVEL_4
6719,YES,YES,GAME_3,LEVEL_2
6720,YES,YES,GAME_2,LEVEL_2
6721,YES,YES,GAME_3,LEVEL_2
6722,YES,YES,GAME_1,LEVEL_2
6723,YES,YES,GAME_1,LEVEL_2
6724,NO,YES,GAME_2,LEVEL_2
6725,YES,YES,GAME_1,LEVEL_2
6726,NO,YES,GAME_4,LEVEL_3
6727,NO,NO,GAME_3,LEVEL_2
6728,NO,YES,GAME_1,LEVEL_4
6729,NO,YES,GAME_3,LEVEL_2
6730,YES,YES,GAME_3,LEVEL_2
6731,NO,YES,GAME_2,LEVEL_2
6732,YES,YES,GAME_3,LEVEL_2
6733,YES,YES,GAME_1,LEVEL_2
6734,YES,YES,GAME_1,LEVEL_2
6735,NO,YES,GAME_2,LEVEL_2
6736,YES,YES,GAME_3,LEVEL_2
6737,YES,YES,GAME_2,LEVEL_2
6738,NO,YES,GAME_4,LEVEL_3
6739,NO,YES,GAME_1,LEVEL_4
6740,NO,YES,GAME_1,LEVEL_4
6741,NO,YES,GAME_2,LEVEL_2
6742,NO,YES,GAME_1,LEVEL_4
6743,NO,YES,GAME_3,LEVEL_2
6744,NO,YES,GAME_3,LEVEL_2
6745,NO,YES,GAME_3,LEVEL_2
6746,NO,YES,GAME_1,LEVEL_4
6747,NO,YES,GAME_3,LEVEL_2
6748,NO,YES,GAME_3,LEVEL_2
6749,NO,YES,GAME_3,LEVEL_2
6750,NO,YES,GAME_2,LEVEL_2
6751,NO,YES,GAME_1,LEVEL_4
6752,NO,YES,GAME_1,LEVEL_4
6753,NO,YES,GAME_3,LEVEL_2
6754,NO,YES,GAME_3,LEVEL_2
6755,NO,YES,GAME_2,LEVEL_2
6756,NO,YES,GAME_1,LEVEL_4
6757,NO,YES,GAME_1,LEVEL_4
6758,NO,YES,GAME_2,LEVEL_2
6759,NO,YES,GAME_1,LEVEL_4
6760,NO,YES,GAME_1,LEVEL_4
6761,NO,YES,GAME_1,LEVEL_4
6762,NO,YES,GAME_3,LEVEL_2
6763,NO,YES,GAME_3,LEVEL_2
6764,NO,YES,GAME_3,LEVEL_2
6765,NO,NO,GAME_1,LEVEL_4
6766,NO,YES,GAME_3,LEVEL_2
6767,NO,YES,GAME_1,LEVEL_4
6768,NO,YES,GAME_3,LEVEL_2
6769,NO,YES,GAME_3,LEVEL_2
6770,NO,YES,GAME_2,LEVEL_2
6771,NO,YES,GAME_3,LEVEL_2
6772,NO,NO,GAME_1,LEVEL_4
6773,NO,YES,GAME_3,LEVEL_2
6774,NO,YES,GAME_2,LEVEL_2
6775,NO,YES,GAME_2,LEVEL_2
6776,NO,YES,GAME_1,LEVEL_4
6777,NO,YES,GAME_2,LEVEL_2
6778,NO,YES,GAME_1,LEVEL_4
6779,NO,YES,GAME_1,LEVEL_4
6780,NO,YES,GAME_1,LEVEL_4
6781,NO,YES,GAME_1,LEVEL_4
6782,NO,YES,GAME_3,LEVEL_2
6783,NO,YES,GAME_1,LEVEL_4
6784,YES,YES,GAME_2,LEVEL_2
6785,NO,YES,GAME_1,LEVEL_4
6786,NO,YES,GAME_1,LEVEL_4
6787,NO,YES,GAME_1,LEVEL_4
6788,NO,YES,GAME_1,LEVEL_4
6789,NO,YES,GAME_1,LEVEL_4
6790,NO,YES,GAME_3,LEVEL_2
6791,NO,YES,GAME_1,LEVEL_4
6792,NO,YES,GAME_3,LEVEL_2
6793,NO,YES,GAME_4,LEVEL_3
6794,NO,YES,GAME_3,LEVEL_2
6795,NO,YES,GAME_3,LEVEL_2
6796,NO,YES,GAME_3,LEVEL_2
6797,NO,YES,GAME_3,LEVEL_2
6798,NO,YES,GAME_1,LEVEL_4
6799,NO,YES,GAME_1,LEVEL_4
6800,NO,YES,GAME_1,LEVEL_4
6801,NO,YES,GAME_2,LEVEL_2
